Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2018-07-12,7.07714,7.07714,7.07714,7.07714
2018-07-13,7.04225,7.04225,7.04225,7.04225
2018-07-16,7.11744,7.11744,7.11744,7.11744
2018-07-17,7.16332,7.16332,7.16332,7.16332
2018-07-18,7.10732,7.10732,7.10732,7.10732
2018-07-19,7.12251,7.12251,7.12251,7.12251
2018-07-20,7.11238,7.11238,7.11238,7.11238
2018-07-23,7.15308,7.15308,7.15308,7.15308
2018-07-24,7.18391,7.18391,7.18391,7.18391
2018-07-25,7.22543,7.22543,7.22543,7.22543
2018-07-26,7.26744,7.26744,7.26744,7.26744
2018-07-27,7.25163,7.25163,7.25163,7.25163
2018-07-30,7.28863,7.28863,7.28863,7.28863
2018-07-31,7.37463,7.37463,7.37463,7.37463
2018-08-01,7.3692,7.3692,7.3692,7.3692
2018-08-02,7.34754,7.34754,7.34754,7.34754
2018-08-03,7.33676,7.33676,7.33676,7.33676
2018-08-06,7.35294,7.35294,7.35294,7.35294
2018-08-07,7.35294,7.35294,7.35294,7.35294
2018-08-08,7.33138,7.33138,7.33138,7.33138
2018-08-09,7.35835,7.35835,7.35835,7.35835
2018-08-10,7.27802,7.27802,7.27802,7.27802
2018-08-13,7.23066,7.23066,7.23066,7.23066
2018-08-14,7.27273,7.27273,7.27273,7.27273
2018-08-16,7.31529,7.31529,7.31529,7.31529
2018-08-17,7.39645,7.39645,7.39645,7.39645
2018-08-20,7.34754,7.34754,7.34754,7.34754
2018-08-21,7.40741,7.40741,7.40741,7.40741
2018-08-22,7.51315,7.51315,7.51315,7.51315
2018-08-23,7.51315,7.51315,7.51315,7.51315
2018-08-24,7.5188,7.5188,7.5188,7.5188
2018-08-27,7.5643,7.5643,7.5643,7.5643
2018-08-28,7.66871,7.66871,7.66871,7.66871
2018-08-29,7.65111,7.65111,7.65111,7.65111
2018-08-30,7.70416,7.70416,7.70416,7.70416
2018-08-31,7.6746,7.6746,7.6746,7.6746
2018-09-03,7.6746,7.6746,7.6746,7.6746
2018-09-04,7.65697,7.65697,7.65697,7.65697
2018-09-05,7.61035,7.61035,7.61035,7.61035
2018-09-06,7.59301,7.59301,7.59301,7.59301
2018-09-07,7.63942,7.63942,7.63942,7.63942
2018-09-10,7.5643,7.5643,7.5643,7.5643
2018-09-11,7.57576,7.57576,7.57576,7.57576
2018-09-12,7.53012,7.53012,7.53012,7.53012
2018-09-13,7.57002,7.57002,7.57002,7.57002
2018-09-14,7.64526,7.64526,7.64526,7.64526
2018-09-17,7.62195,7.62195,7.62195,7.62195
2018-09-18,7.65111,7.65111,7.65111,7.65111
2018-09-19,7.66284,7.66284,7.66284,7.66284
2018-09-20,7.64526,7.64526,7.64526,7.64526
2018-09-21,7.70416,7.70416,7.70416,7.70416
2018-09-24,7.66871,7.66871,7.66871,7.66871
2018-09-25,7.6864,7.6864,7.6864,7.6864
2018-09-26,7.72798,7.72798,7.72798,7.72798
2018-09-27,7.73994,7.73994,7.73994,7.73994
2018-09-28,7.6864,7.6864,7.6864,7.6864
2018-10-01,7.64526,7.64526,7.64526,7.64526
2018-10-02,7.57576,7.57576,7.57576,7.57576
2018-10-03,7.62195,7.62195,7.62195,7.62195
2018-10-04,7.50751,7.50751,7.50751,7.50751
2018-10-05,7.47943,7.47943,7.47943,7.47943
2018-10-08,7.47943,7.47943,7.47943,7.47943
2018-10-09,7.46269,7.46269,7.46269,7.46269
2018-10-10,7.46269,7.46269,7.46269,7.46269
2018-10-11,7.48503,7.48503,7.48503,7.48503
2018-10-12,7.5188,7.5188,7.5188,7.5188
2018-10-15,7.52445,7.52445,7.52445,7.52445
2018-10-16,7.54148,7.54148,7.54148,7.54148
2018-10-17,7.5188,7.5188,7.5188,7.5188
2018-10-18,7.51315,7.51315,7.51315,7.51315
2018-10-19,7.49625,7.49625,7.49625,7.49625
2018-10-22,7.5358,7.5358,7.5358,7.5358
2018-10-23,7.51315,7.51315,7.51315,7.51315
2018-10-24,7.48503,7.48503,7.48503,7.48503
2018-10-25,7.49625,7.49625,7.49625,7.49625
2018-10-26,7.45712,7.45712,7.45712,7.45712
2018-10-29,7.43494,7.43494,7.43494,7.43494
2018-10-30,7.40192,7.40192,7.40192,7.40192
2018-10-31,7.35835,7.35835,7.35835,7.35835
2018-11-02,7.44048,7.44048,7.44048,7.44048
2018-11-05,7.39098,7.39098,7.39098,7.39098
2018-11-06,7.39645,7.39645,7.39645,7.39645
2018-11-07,7.46269,7.46269,7.46269,7.46269
2018-11-08,7.43494,7.43494,7.43494,7.43494
2018-11-09,7.36377,7.36377,7.36377,7.36377
2018-11-12,7.30994,7.30994,7.30994,7.30994
2018-11-13,7.28863,7.28863,7.28863,7.28863
2018-11-14,7.3046,7.3046,7.3046,7.3046
2018-11-15,7.29927,7.29927,7.29927,7.29927
2018-11-16,7.33138,7.33138,7.33138,7.33138
2018-11-19,7.33676,7.33676,7.33676,7.33676
2018-11-20,7.32601,7.32601,7.32601,7.32601
2018-11-21,7.34214,7.34214,7.34214,7.34214
2018-11-22,7.34754,7.34754,7.34754,7.34754
2018-11-23,7.34754,7.34754,7.34754,7.34754
2018-11-26,7.39645,7.39645,7.39645,7.39645
2018-11-27,7.40192,7.40192,7.40192,7.40192
2018-11-28,7.4184,7.4184,7.4184,7.4184
2018-11-29,7.5188,7.5188,7.5188,7.5188
2018-11-30,7.46826,7.46826,7.46826,7.46826
2018-12-03,7.47943,7.47943,7.47943,7.47943
2018-12-04,7.47943,7.47943,7.47943,7.47943
2018-12-05,7.39645,7.39645,7.39645,7.39645
2018-12-06,7.36377,7.36377,7.36377,7.36377
2018-12-07,7.38007,7.38007,7.38007,7.38007
2018-12-10,7.38007,7.38007,7.38007,7.38007
2018-12-11,7.33676,7.33676,7.33676,7.33676
2018-12-12,7.34754,7.34754,7.34754,7.34754
2018-12-13,7.3692,7.3692,7.3692,7.3692
2018-12-14,7.32064,7.32064,7.32064,7.32064
2018-12-17,7.36377,7.36377,7.36377,7.36377
2018-12-18,7.38552,7.38552,7.38552,7.38552
2018-12-19,7.35835,7.35835,7.35835,7.35835
2018-12-20,7.38552,7.38552,7.38552,7.38552
2018-12-21,7.3046,7.3046,7.3046,7.3046
2018-12-24,7.28332,7.28332,7.28332,7.28332
2018-12-27,7.3046,7.3046,7.3046,7.3046
2018-12-28,7.38007,7.38007,7.38007,7.38007
2018-12-31,7.3692,7.3692,7.3692,7.3692
2019-01-03,7.27273,7.27273,7.27273,7.27273
2019-01-04,7.3692,7.3692,7.3692,7.3692
2019-01-08,7.46826,7.46826,7.46826,7.46826
2019-01-09,7.49064,7.49064,7.49064,7.49064
2019-01-10,7.57002,7.57002,7.57002,7.57002
2019-01-11,7.54148,7.54148,7.54148,7.54148
2019-01-14,7.47943,7.47943,7.47943,7.47943
2019-01-15,7.50751,7.50751,7.50751,7.50751
2019-01-16,7.45156,7.45156,7.45156,7.45156
2019-01-17,7.45712,7.45712,7.45712,7.45712
2019-01-18,7.4239,7.4239,7.4239,7.4239
2019-01-21,7.40192,7.40192,7.40192,7.40192
2019-01-22,7.38007,7.38007,7.38007,7.38007
2019-01-23,7.38552,7.38552,7.38552,7.38552
2019-01-24,7.33676,7.33676,7.33676,7.33676
2019-01-25,7.33138,7.33138,7.33138,7.33138
2019-01-28,7.39098,7.39098,7.39098,7.39098
2019-01-29,7.40192,7.40192,7.40192,7.40192
2019-01-30,7.38552,7.38552,7.38552,7.38552
2019-01-31,7.43494,7.43494,7.43494,7.43494
2019-02-01,7.39645,7.39645,7.39645,7.39645
2019-02-04,7.32601,7.32601,7.32601,7.32601
2019-02-05,7.24638,7.24638,7.24638,7.24638
2019-02-06,7.15308,7.15308,7.15308,7.15308
2019-02-07,7.11744,7.11744,7.11744,7.11744
2019-02-08,7.07214,7.07214,7.07214,7.07214
2019-02-11,7.07714,7.07714,7.07714,7.07714
2019-02-12,7.05219,7.05219,7.05219,7.05219
2019-02-13,7.08215,7.08215,7.08215,7.08215
2019-02-14,7.06714,7.06714,7.06714,7.06714
2019-02-15,7.10227,7.10227,7.10227,7.10227
2019-02-18,7.10227,7.10227,7.10227,7.10227
2019-02-19,7.0922,7.0922,7.0922,7.0922
2019-02-20,7.08215,7.08215,7.08215,7.08215
2019-02-21,7.06215,7.06215,7.06215,7.06215
2019-02-22,7.06215,7.06215,7.06215,7.06215
2019-02-25,7.04722,7.04722,7.04722,7.04722
2019-02-26,7.07714,7.07714,7.07714,7.07714
2019-02-27,7.10732,7.10732,7.10732,7.10732
2019-02-28,7.09723,7.09723,7.09723,7.09723
2019-03-01,7.08717,7.08717,7.08717,7.08717
2019-03-04,7.08215,7.08215,7.08215,7.08215
2019-03-05,7.0373,7.0373,7.0373,7.0373
2019-03-06,6.96379,6.96379,6.96379,6.96379
2019-03-07,6.93481,6.93481,6.93481,6.93481
2019-03-11,6.89655,6.89655,6.89655,6.89655
2019-03-12,6.91563,6.91563,6.91563,6.91563
2019-03-13,7.02247,7.02247,7.02247,7.02247
2019-03-15,7.10732,7.10732,7.10732,7.10732
2019-03-18,7.16846,7.16846,7.16846,7.16846
2019-03-19,7.18391,7.18391,7.18391,7.18391
2019-03-20,7.19942,7.19942,7.19942,7.19942
2019-03-21,7.25689,7.25689,7.25689,7.25689
2019-03-22,7.09723,7.09723,7.09723,7.09723
2019-03-25,7.08215,7.08215,7.08215,7.08215
2019-03-26,7.11238,7.11238,7.11238,7.11238
2019-03-27,7.10732,7.10732,7.10732,7.10732
2019-03-28,7.11744,7.11744,7.11744,7.11744
2019-03-29,7.08717,7.08717,7.08717,7.08717
2019-04-01,7.11238,7.11238,7.11238,7.11238
2019-04-02,7.01754,7.01754,7.01754,7.01754
2019-04-03,7.09723,7.09723,7.09723,7.09723
2019-04-04,7.07214,7.07214,7.07214,7.07214
2019-04-05,6.98324,6.98324,6.98324,6.98324
2019-04-08,6.96864,6.96864,6.96864,6.96864
2019-04-09,7.05219,7.05219,7.05219,7.05219
2019-04-10,7.04225,7.04225,7.04225,7.04225
2019-04-11,7.06714,7.06714,7.06714,7.06714
2019-04-12,7.05716,7.05716,7.05716,7.05716
2019-04-15,7.08717,7.08717,7.08717,7.08717
2019-04-16,7.06714,7.06714,7.06714,7.06714
2019-04-17,7.06714,7.06714,7.06714,7.06714
2019-04-18,7.05716,7.05716,7.05716,7.05716
2019-04-23,7.0028,7.0028,7.0028,7.0028
2019-04-24,6.94927,6.94927,6.94927,6.94927
2019-04-25,6.90608,6.90608,6.90608,6.90608
2019-04-26,6.87285,6.87285,6.87285,6.87285
2019-04-29,6.86342,6.86342,6.86342,6.86342
2019-04-30,6.8918,6.8918,6.8918,6.8918
2019-05-02,6.95894,6.95894,6.95894,6.95894
2019-05-06,6.91563,6.91563,6.91563,6.91563
2019-05-07,6.87758,6.87758,6.87758,6.87758
2019-05-08,6.83995,6.83995,6.83995,6.83995
2019-05-10,6.84932,6.84932,6.84932,6.84932
2019-05-13,6.81663,6.81663,6.81663,6.81663
2019-05-14,6.83995,6.83995,6.83995,6.83995
2019-05-15,6.84932,6.84932,6.84932,6.84932
2019-05-16,6.8918,6.8918,6.8918,6.8918
2019-05-17,6.83995,6.83995,6.83995,6.83995
2019-05-20,6.78426,6.78426,6.78426,6.78426
2019-05-21,6.75676,6.75676,6.75676,6.75676
2019-05-22,6.82128,6.82128,6.82128,6.82128
2019-05-23,6.80272,6.80272,6.80272,6.80272
2019-05-24,6.88231,6.88231,6.88231,6.88231
2019-05-27,6.85871,6.85871,6.85871,6.85871
2019-05-28,6.88705,6.88705,6.88705,6.88705
2019-05-29,6.92042,6.92042,6.92042,6.92042
2019-05-30,6.99301,6.99301,6.99301,6.99301
2019-05-31,6.98324,6.98324,6.98324,6.98324
2019-06-03,7.05716,7.05716,7.05716,7.05716
2019-06-04,7.16332,7.16332,7.16332,7.16332
2019-06-05,7.08717,7.08717,7.08717,7.08717
2019-06-06,7.02247,7.02247,7.02247,7.02247
2019-06-07,6.99301,6.99301,6.99301,6.99301
2019-06-10,6.9735,6.9735,6.9735,6.9735
2019-06-11,7.01754,7.01754,7.01754,7.01754
2019-06-12,7.01262,7.01262,7.01262,7.01262
2019-06-13,6.9979,6.9979,6.9979,6.9979
2019-06-14,7.00771,7.00771,7.00771,7.00771
2019-06-18,6.92521,6.92521,6.92521,6.92521
2019-06-19,6.91085,6.91085,6.91085,6.91085
2019-06-21,6.96379,6.96379,6.96379,6.96379
2019-06-24,7.00771,7.00771,7.00771,7.00771
2019-06-25,7.01262,7.01262,7.01262,7.01262
2019-06-26,6.96864,6.96864,6.96864,6.96864
2019-06-27,6.99301,6.99301,6.99301,6.99301
2019-07-01,6.9979,6.9979,6.9979,6.9979
2019-07-02,6.96379,6.96379,6.96379,6.96379
2019-07-03,6.91563,6.91563,6.91563,6.91563
2019-07-04,6.86813,6.86813,6.86813,6.86813
2019-07-05,6.81199,6.81199,6.81199,6.81199
2019-07-08,6.76133,6.76133,6.76133,6.76133
2019-07-09,6.69344,6.69344,6.69344,6.69344
2019-07-10,6.76133,6.76133,6.76133,6.76133
2019-07-11,6.81199,6.81199,6.81199,6.81199
2019-07-12,6.7981,6.7981,6.7981,6.7981
2019-07-15,6.7981,6.7981,6.7981,6.7981
2019-07-16,6.83995,6.83995,6.83995,6.83995
2019-07-17,6.7981,6.7981,6.7981,6.7981
2019-07-18,6.87285,6.87285,6.87285,6.87285
2019-07-19,6.81199,6.81199,6.81199,6.81199
2019-07-22,6.77507,6.77507,6.77507,6.77507
2019-07-23,6.75676,6.75676,6.75676,6.75676
2019-07-24,6.67111,6.67111,6.67111,6.67111
2019-07-25,6.66667,6.66667,6.66667,6.66667
2019-07-26,6.6357,6.6357,6.6357,6.6357
2019-07-29,6.56168,6.56168,6.56168,6.56168
2019-07-30,6.51466,6.51466,6.51466,6.51466
2019-07-31,6.51466,6.51466,6.51466,6.51466
2019-08-01,6.52742,6.52742,6.52742,6.52742
2019-08-02,6.57895,6.57895,6.57895,6.57895
2019-08-05,6.64894,6.64894,6.64894,6.64894
2019-08-06,6.6313,6.6313,6.6313,6.6313
2019-08-07,6.58328,6.58328,6.58328,6.58328
2019-08-08,6.55738,6.55738,6.55738,6.55738
2019-08-09,6.49351,6.49351,6.49351,6.49351
2019-08-12,6.50195,6.50195,6.50195,6.50195
2019-08-13,6.50195,6.50195,6.50195,6.50195
2019-08-14,6.51042,6.51042,6.51042,6.51042
2019-08-16,6.41026,6.41026,6.41026,6.41026
2019-08-19,6.42674,6.42674,6.42674,6.42674
2019-08-20,6.38162,6.38162,6.38162,6.38162
2019-08-21,6.42261,6.42261,6.42261,6.42261
2019-08-22,6.35324,6.35324,6.35324,6.35324
2019-08-23,6.37349,6.37349,6.37349,6.37349
2019-08-27,6.40205,6.40205,6.40205,6.40205
2019-08-28,6.37755,6.37755,6.37755,6.37755
2019-08-29,6.36943,6.36943,6.36943,6.36943
2019-08-30,6.32511,6.32511,6.32511,6.32511
2019-09-02,6.35324,6.35324,6.35324,6.35324
2019-09-03,6.34518,6.34518,6.34518,6.34518
2019-09-04,6.40615,6.40615,6.40615,6.40615
2019-09-05,6.43501,6.43501,6.43501,6.43501
2019-09-06,6.36943,6.36943,6.36943,6.36943
2019-09-09,6.36943,6.36943,6.36943,6.36943
2019-09-10,6.34518,6.34518,6.34518,6.34518
2019-09-11,6.35324,6.35324,6.35324,6.35324
2019-09-12,6.29723,6.29723,6.29723,6.29723
2019-09-13,6.32111,6.32111,6.32111,6.32111
2019-09-16,6.33714,6.33714,6.33714,6.33714
2019-09-17,6.28536,6.28536,6.28536,6.28536
2019-09-18,6.27353,6.27353,6.27353,6.27353
2019-09-19,6.26566,6.26566,6.26566,6.26566
2019-09-20,6.21891,6.21891,6.21891,6.21891
2019-09-23,6.08273,6.08273,6.08273,6.08273
2019-09-24,6.07533,6.07533,6.07533,6.07533
2019-09-25,6.05327,6.05327,6.05327,6.05327
2019-09-26,6.03136,6.03136,6.03136,6.03136
2019-09-27,6.0024,6.0024,6.0024,6.0024
2019-09-30,6.0423,6.0423,6.0423,6.0423
2019-10-01,6.10874,6.10874,6.10874,6.10874
2019-10-02,6.19963,6.19963,6.19963,6.19963
2019-10-03,6.26174,6.26174,6.26174,6.26174
2019-10-04,6.2383,6.2383,6.2383,6.2383
2019-10-07,6.30517,6.30517,6.30517,6.30517
2019-10-08,6.27746,6.27746,6.27746,6.27746
2019-10-09,6.26959,6.26959,6.26959,6.26959
2019-10-10,6.26566,6.26566,6.26566,6.26566
2019-10-11,6.28141,6.28141,6.28141,6.28141
2019-10-15,6.37349,6.37349,6.37349,6.37349
2019-10-16,6.38162,6.38162,6.38162,6.38162
2019-10-17,6.39795,6.39795,6.39795,6.39795
2019-10-18,6.49773,6.49773,6.49773,6.49773
2019-10-21,6.53595,6.53595,6.53595,6.53595
2019-10-22,6.46831,6.46831,6.46831,6.46831
2019-10-23,6.47249,6.47249,6.47249,6.47249
2019-10-24,6.52742,6.52742,6.52742,6.52742
2019-10-25,6.54022,6.54022,6.54022,6.54022
2019-10-28,6.51042,6.51042,6.51042,6.51042
2019-10-29,6.49351,6.49351,6.49351,6.49351
2019-10-30,6.51466,6.51466,6.51466,6.51466
2019-10-31,6.48929,6.48929,6.48929,6.48929
2019-11-04,6.51042,6.51042,6.51042,6.51042
2019-11-05,6.45161,6.45161,6.45161,6.45161
2019-11-06,6.39795,6.39795,6.39795,6.39795
2019-11-07,6.36537,6.36537,6.36537,6.36537
2019-11-08,6.34115,6.34115,6.34115,6.34115
2019-11-12,6.31313,6.31313,6.31313,6.31313
2019-11-13,6.25,6.25,6.25,6.25
2019-11-14,6.21504,6.21504,6.21504,6.21504
2019-11-15,6.23053,6.23053,6.23053,6.23053
2019-11-18,6.22665,6.22665,6.22665,6.22665
2019-11-19,6.2422,6.2422,6.2422,6.2422
2019-11-20,6.23441,6.23441,6.23441,6.23441
2019-11-21,6.2383,6.2383,6.2383,6.2383
2019-11-22,6.21891,6.21891,6.21891,6.21891
2019-11-25,6.16143,6.16143,6.16143,6.16143
2019-11-26,6.14628,6.14628,6.14628,6.14628
2019-11-27,6.12745,6.12745,6.12745,6.12745
2019-11-28,6.12745,6.12745,6.12745,6.12745
2019-11-29,6.09756,6.09756,6.09756,6.09756
2019-12-02,6.13874,6.13874,6.13874,6.13874
2019-12-03,6.18429,6.18429,6.18429,6.18429
2019-12-04,6.19195,6.19195,6.19195,6.19195
2019-12-05,6.18812,6.18812,6.18812,6.18812
2019-12-06,6.16143,6.16143,6.16143,6.16143
2019-12-09,6.13497,6.13497,6.13497,6.13497
2019-12-10,6.11995,6.11995,6.11995,6.11995
2019-12-11,6.10501,6.10501,6.10501,6.10501
2019-12-12,6.11621,6.11621,6.11621,6.11621
2019-12-13,6.14251,6.14251,6.14251,6.14251
2019-12-16,6.13121,6.13121,6.13121,6.13121
2019-12-17,6.14251,6.14251,6.14251,6.14251
2019-12-18,6.11247,6.11247,6.11247,6.11247
2019-12-19,6.10501,6.10501,6.10501,6.10501
2019-12-20,6.08643,6.08643,6.08643,6.08643
2019-12-23,6.06428,6.06428,6.06428,6.06428
2019-12-24,6.0423,6.0423,6.0423,6.0423
2019-12-27,6.19579,6.19579,6.19579,6.19579
2020-01-03,6.19195,6.19195,6.19195,6.19195
2020-01-08,6.2461,6.2461,6.2461,6.2461
2020-01-09,6.31313,6.31313,6.31313,6.31313
2020-01-10,6.25391,6.25391,6.25391,6.25391
2020-01-13,6.27746,6.27746,6.27746,6.27746
2020-01-14,6.31712,6.31712,6.31712,6.31712
2020-01-15,6.32111,6.32111,6.32111,6.32111
2020-01-16,6.35728,6.35728,6.35728,6.35728
2020-01-17,6.39386,6.39386,6.39386,6.39386
2020-01-20,6.35324,6.35324,6.35324,6.35324
2020-01-21,6.33714,6.33714,6.33714,6.33714
2020-01-22,6.37349,6.37349,6.37349,6.37349
2020-01-23,6.40615,6.40615,6.40615,6.40615
2020-01-24,6.32511,6.32511,6.32511,6.32511
2020-01-27,6.34921,6.34921,6.34921,6.34921
2020-01-28,6.36537,6.36537,6.36537,6.36537
2020-01-29,6.39386,6.39386,6.39386,6.39386
2020-01-30,6.39795,6.39795,6.39795,6.39795
2020-01-31,6.41849,6.41849,6.41849,6.41849
2020-02-03,6.44745,6.44745,6.44745,6.44745
2020-02-04,6.40205,6.40205,6.40205,6.40205
2020-02-05,6.40615,6.40615,6.40615,6.40615
2020-02-06,6.35728,6.35728,6.35728,6.35728
2020-02-07,6.3012,6.3012,6.3012,6.3012
2020-02-10,6.28931,6.28931,6.28931,6.28931
2020-02-11,6.25391,6.25391,6.25391,6.25391
2020-02-12,6.28931,6.28931,6.28931,6.28931
2020-02-13,6.25782,6.25782,6.25782,6.25782
2020-02-14,6.25391,6.25391,6.25391,6.25391
2020-02-17,6.2383,6.2383,6.2383,6.2383
2020-02-18,6.19579,6.19579,6.19579,6.19579
2020-02-19,6.20347,6.20347,6.20347,6.20347
2020-02-20,6.18047,6.18047,6.18047,6.18047
2020-02-21,6.17665,6.17665,6.17665,6.17665
2020-02-24,6.16523,6.16523,6.16523,6.16523
2020-02-25,6.19195,6.19195,6.19195,6.19195
2020-02-26,6.22665,6.22665,6.22665,6.22665
2020-02-27,6.23053,6.23053,6.23053,6.23053
2020-02-28,6.26174,6.26174,6.26174,6.26174
2020-03-02,6.36537,6.36537,6.36537,6.36537
2020-03-03,6.42674,6.42674,6.42674,6.42674
2020-03-04,6.44745,6.44745,6.44745,6.44745
2020-03-05,6.43087,6.43087,6.43087,6.43087
2020-03-06,6.52316,6.52316,6.52316,6.52316
2020-03-09,6.60066,6.60066,6.60066,6.60066
2020-03-10,6.65779,6.65779,6.65779,6.65779
2020-03-11,6.72043,6.72043,6.72043,6.72043
2020-03-12,6.68896,6.68896,6.68896,6.68896
2020-03-13,6.66667,6.66667,6.66667,6.66667
2020-03-16,6.7659,6.7659,6.7659,6.7659
2020-03-17,6.69344,6.69344,6.69344,6.69344
2020-03-18,6.70691,6.70691,6.70691,6.70691
2020-03-19,6.56599,6.56599,6.56599,6.56599
2020-03-20,6.56168,6.56168,6.56168,6.56168
2020-03-23,6.60939,6.60939,6.60939,6.60939
2020-03-24,6.5445,6.5445,6.5445,6.5445
2020-03-25,6.61376,6.61376,6.61376,6.61376
2020-03-26,6.70241,6.70241,6.70241,6.70241
2020-03-27,6.82594,6.82594,6.82594,6.82594
2020-03-30,6.84932,6.84932,6.84932,6.84932
2020-03-31,6.6313,6.6313,6.6313,6.6313
2020-04-01,6.64894,6.64894,6.64894,6.64894
2020-04-02,6.57895,6.57895,6.57895,6.57895
2020-04-03,6.44745,6.44745,6.44745,6.44745
2020-04-06,6.44745,6.44745,6.44745,6.44745
2020-04-07,6.49351,6.49351,6.49351,6.49351
2020-04-08,6.52316,6.52316,6.52316,6.52316
2020-04-09,6.52742,6.52742,6.52742,6.52742
2020-04-14,6.52742,6.52742,6.52742,6.52742
2020-04-15,6.54879,6.54879,6.54879,6.54879
2020-04-16,6.52742,6.52742,6.52742,6.52742
2020-04-17,6.46412,6.46412,6.46412,6.46412
2020-04-20,6.5189,6.5189,6.5189,6.5189
2020-04-21,6.48088,6.48088,6.48088,6.48088
2020-04-22,6.48508,6.48508,6.48508,6.48508
2020-04-23,6.41437,6.41437,6.41437,6.41437
2020-04-24,6.45161,6.45161,6.45161,6.45161
2020-04-27,6.49773,6.49773,6.49773,6.49773
2020-04-28,6.45995,6.45995,6.45995,6.45995
2020-04-29,6.45161,6.45161,6.45161,6.45161
2020-04-30,6.45995,6.45995,6.45995,6.45995
2020-05-04,6.48088,6.48088,6.48088,6.48088
2020-05-05,6.43087,6.43087,6.43087,6.43087
2020-05-06,6.40205,6.40205,6.40205,6.40205
2020-05-07,6.36132,6.36132,6.36132,6.36132
2020-05-08,6.38162,6.38162,6.38162,6.38162
2020-05-12,6.36943,6.36943,6.36943,6.36943
2020-05-13,6.33714,6.33714,6.33714,6.33714
2020-05-14,6.31313,6.31313,6.31313,6.31313
2020-05-15,6.32111,6.32111,6.32111,6.32111
2020-05-18,6.29327,6.29327,6.29327,6.29327
2020-05-19,6.36537,6.36537,6.36537,6.36537
2020-05-20,6.38978,6.38978,6.38978,6.38978
2020-05-21,6.48088,6.48088,6.48088,6.48088
2020-05-22,6.44745,6.44745,6.44745,6.44745
2020-05-25,6.48929,6.48929,6.48929,6.48929
2020-05-26,6.58328,6.58328,6.58328,6.58328
2020-05-27,6.66667,6.66667,6.66667,6.66667
2020-05-28,6.68449,6.68449,6.68449,6.68449
2020-05-29,6.71592,6.71592,6.71592,6.71592
2020-06-01,6.76133,6.76133,6.76133,6.76133
2020-06-02,6.82594,6.82594,6.82594,6.82594
2020-06-03,6.84463,6.84463,6.84463,6.84463
2020-06-04,6.74764,6.74764,6.74764,6.74764
2020-06-05,6.78426,6.78426,6.78426,6.78426
2020-06-09,6.75219,6.75219,6.75219,6.75219
2020-06-10,6.78887,6.78887,6.78887,6.78887
2020-06-12,6.80272,6.80272,6.80272,6.80272
2020-06-15,6.81663,6.81663,6.81663,6.81663
2020-06-16,6.84463,6.84463,6.84463,6.84463
2020-06-17,6.77966,6.77966,6.77966,6.77966
2020-06-18,6.76133,6.76133,6.76133,6.76133
2020-06-19,6.72495,6.72495,6.72495,6.72495
2020-06-22,6.72043,6.72043,6.72043,6.72043
2020-06-23,6.7659,6.7659,6.7659,6.7659
2020-06-24,6.7659,6.7659,6.7659,6.7659
2020-06-25,6.73854,6.73854,6.73854,6.73854
2020-06-26,6.72495,6.72495,6.72495,6.72495
2020-06-30,6.69792,6.69792,6.69792,6.69792
2020-07-01,6.75676,6.75676,6.75676,6.75676
2020-07-02,6.87285,6.87285,6.87285,6.87285
2020-07-03,6.82594,6.82594,6.82594,6.82594
2020-07-06,6.84463,6.84463,6.84463,6.84463
2020-07-07,6.77966,6.77966,6.77966,6.77966
2020-07-08,6.7981,6.7981,6.7981,6.7981
2020-07-09,6.82128,6.82128,6.82128,6.82128
2020-07-10,6.7981,6.7981,6.7981,6.7981
2020-07-13,6.84932,6.84932,6.84932,6.84932
2020-07-14,6.85871,6.85871,6.85871,6.85871
2020-07-15,6.93481,6.93481,6.93481,6.93481
2020-07-16,6.92042,6.92042,6.92042,6.92042
2020-07-17,6.96864,6.96864,6.96864,6.96864
2020-07-20,7.08717,7.08717,7.08717,7.08717
2020-07-21,7.13267,7.13267,7.13267,7.13267
2020-07-22,7.20981,7.20981,7.20981,7.20981
2020-07-23,7.33138,7.33138,7.33138,7.33138
2020-07-24,7.29395,7.29395,7.29395,7.29395
2020-07-27,7.37463,7.37463,7.37463,7.37463
2020-07-28,7.37463,7.37463,7.37463,7.37463
2020-07-29,7.36377,7.36377,7.36377,7.36377
2020-07-30,7.37463,7.37463,7.37463,7.37463
2020-07-31,7.45156,7.45156,7.45156,7.45156
2020-08-03,7.39098,7.39098,7.39098,7.39098
2020-08-04,7.45156,7.45156,7.45156,7.45156
2020-08-05,7.45156,7.45156,7.45156,7.45156
2020-08-06,7.4239,7.4239,7.4239,7.4239
2020-08-07,7.4129,7.4129,7.4129,7.4129
2020-08-10,7.38007,7.38007,7.38007,7.38007
2020-08-11,7.38007,7.38007,7.38007,7.38007
2020-08-12,7.33138,7.33138,7.33138,7.33138
2020-08-13,7.3692,7.3692,7.3692,7.3692
2020-08-14,7.35294,7.35294,7.35294,7.35294
2020-08-17,7.36377,7.36377,7.36377,7.36377
2020-08-18,7.38007,7.38007,7.38007,7.38007
2020-08-19,7.44048,7.44048,7.44048,7.44048
2020-08-20,7.39098,7.39098,7.39098,7.39098
2020-08-21,7.3692,7.3692,7.3692,7.3692
2020-08-24,7.3692,7.3692,7.3692,7.3692
2020-08-25,7.39098,7.39098,7.39098,7.39098
